GVKEY,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,cogsq,cshfdq,cshopq,cshoq,cshprq,epspiq,epspxq,invtq,lctq,lltq,piq,rectq,saleq,txtq,uopiq,xsgaq,capxy,cshfdy,cshpry,dvy,prcpy,txpdy,wcapchy,cik,costat,cshtrq,dvpspq,dvpsxq,prccq,prchq,prclq
001300,1997/06/30,1997,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1997Q2,1997Q2,2609.0000,,,282.9850,282.6920,1.0800,1.0800,2129.0000,3594.0000,4966.0000,458.0000,1594.0000,3578.0000,153.0000,,386.0000,309.0000,,283.0930,148.0000,,,,0000773840,A,34644594.0000,0.2600,0.2600,84.0000,84.8750,67.7500
001300,1997/09/30,1997,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1997Q3,1997Q3,2689.0000,,,564.1100,564.4620,0.5200,0.5200,2191.0000,3858.0000,4797.0000,431.0000,1629.0000,3657.0000,139.0000,,394.0000,471.0000,,565.6040,221.0000,,,,0000773840,A,84763590.0000,0.1300,0.1300,42.5000,47.1250,41.1250
001300,1997/12/31,1997,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1997Q4,1997Q4,2882.0000,,,558.3430,562.0000,0.5600,0.5600,2093.0000,4436.0000,4885.0000,437.0000,1886.0000,3910.0000,123.0000,,436.0000,717.0000,579.8690,564.8080,295.0000,,269.0000,,0000773840,A,110428293.0000,0.1300,0.1300,38.8120,43.9370,31.6250
001300,1998/03/31,1998,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1998Q1,1998Q1,2656.0000,578.0000,,565.3200,564.3000,0.5300,0.5300,2330.0000,3735.0000,5102.0000,438.0000,1942.0000,3646.0000,138.0000,,398.0000,124.0000,578.0000,564.3000,85.0000,,,,0000773840,A,82753695.0000,0.1500,0.1500,42.0000,43.8120,34.6250
001300,1998/06/30,1998,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1998Q2,1998Q2,2800.0000,577.0000,,561.2650,563.0000,0.6200,0.6200,2409.0000,3918.0000,5156.0000,511.0000,1809.0000,3869.0000,161.0000,,406.0000,280.0000,578.0000,564.0000,170.0000,,,,0000773840,A,86314300.0000,0.1500,0.1500,44.3750,47.5625,39.6250
001300,1998/09/30,1998,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1998Q3,1998Q3,2687.0000,572.0000,,560.0500,560.0000,0.5900,0.5900,2446.0000,4004.0000,4988.0000,480.0000,1707.0000,3741.0000,151.0000,,396.0000,445.0000,576.0000,562.0000,254.0000,,,,0000773840,A,120797900.0000,0.1500,0.1500,35.3750,46.6875,32.6250
001300,1998/12/31,1998,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1998Q4,1998Q4,2724.0000,572.0000,,558.4660,561.0000,0.6300,0.6300,2332.0000,5185.0000,5078.0000,514.0000,1993.0000,3872.0000,162.0000,,490.0000,684.0000,574.3770,561.9790,338.0000,,391.0000,,0000773840,A,78230600.0000,0.1500,0.1500,44.3125,45.1250,33.0625
001300,1999/03/31,1999,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1999Q1,1999Q1,3971.0000,806.6000,,552.6880,793.1000,0.5500,0.5500,2344.0000,5084.0000,4999.0000,646.0000,1817.0000,5582.0000,206.0000,,699.0000,112.0000,806.6000,793.1000,95.0000,,,,0000773840,A,103196500.0000,0.1700,0.1700,49.1875,50.9375,37.8125
001300,1999/06/30,1999,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1999Q2,1999Q2,4183.0000,807.0000,,550.2210,789.0000,0.6800,0.6800,2345.0000,4092.0000,4971.0000,796.0000,1838.0000,5958.0000,256.0000,,745.0000,248.0000,807.0000,791.0000,189.0000,,,,0000773840,A,142258400.0000,0.1700,0.1700,63.0000,68.6250,49.2500
001300,1999/09/30,1999,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1999Q3,1999Q3,4247.0000,809.0000,,552.6010,791.0000,0.7000,0.7000,2326.0000,4784.0000,4746.0000,823.0000,1984.0000,6036.0000,269.0000,,699.0000,408.0000,808.0000,791.0000,284.0000,,,,0000773840,A,100144000.0000,0.1700,0.1700,59.9375,68.0000,56.6875
001300,1999/12/31,1999,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,1999Q4,1999Q4,4266.0000,808.9900,,795.1330,792.0100,0.0100,0.0100,3436.0000,8272.0000,6656.0000,-17.0000,3896.0000,6159.0000,-24.0000,,773.0000,986.0000,808.9900,792.0100,527.0000,,625.0000,,0000773840,A,161856800.0000,0.1700,0.1700,57.6875,64.2500,52.3125
001300,2000/03/31,2000,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2000Q1,2000Q1,4188.0000,806.7000,,798.1610,796.6000,0.6400,0.6400,3744.0000,8314.0000,7578.0000,739.0000,3926.0000,6044.0000,233.0000,,758.0000,164.0000,806.7000,796.6000,149.0000,,,,0000773840,A,210992400.0000,0.1875,0.1875,52.6875,60.5000,40.3125
001300,2000/06/30,2000,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2000Q2,2000Q2,4308.0000,810.5000,,801.0510,799.8000,0.7700,0.7700,3744.0000,7995.0000,7489.0000,875.0000,4039.0000,6309.0000,258.0000,,763.0000,355.0000,808.7000,798.2000,298.0000,,,,0000773840,A,231200200.0000,0.1875,0.1875,33.6875,59.1250,32.1250
001300,2000/09/30,2000,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2000Q3,2000Q3,4246.0000,806.0000,,797.4860,801.0000,0.3500,0.3500,3848.0000,8269.0000,8312.0000,422.0000,4162.0000,6216.0000,140.0000,,791.0000,578.0000,808.0000,791.0000,448.0000,,,,0000773840,A,277541400.0000,0.1875,0.1875,35.6250,41.7500,33.2500
001300,2000/12/31,2000,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2000Q4,2000Q4,4523.0000,812.0000,,807.2920,804.0000,0.3200,0.3200,3734.0000,7214.0000,8254.0000,362.0000,4623.0000,6454.0000,108.0000,,822.0000,853.0000,809.4680,800.3180,599.0000,,442.0000,,0000773840,A,418867700.0000,0.1875,0.1875,47.3125,55.6875,33.3750
001300,2001/03/31,2001,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2001Q1,2001Q1,4260.0000,815.2000,,809.2810,809.4000,0.0500,0.0500,3830.0000,7078.0000,8118.0000,-7.0000,4153.0000,5944.0000,-48.0000,,747.0000,173.0000,815.2000,809.4000,153.0000,-9.1000,,,0000773840,A,310108000.0000,0.1875,0.1875,40.8000,49.9400,34.8500
001300,2001/06/30,2001,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2001Q2,2001Q2,4321.0000,816.7000,,811.6160,811.4000,0.0600,0.0600,3740.0000,7646.0000,7769.0000,-12.0000,4122.0000,6066.0000,-62.0000,,772.0000,385.0000,815.9000,810.4000,153.0000,-18.2000,,,0000773840,A,594659600.0000,0.0000,0.0000,34.9900,53.9000,33.0000
001300,2001/09/30,2001,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2001Q3,2001Q3,4230.0000,813.3000,,813.1890,813.3000,-0.3800,-0.3800,3812.0000,8244.0000,7836.0000,-498.0000,3981.0000,5789.0000,-190.0000,,738.0000,612.0000,811.4000,811.4000,457.0000,-27.3000,,,0000773840,A,346432700.0000,0.3750,0.3750,26.4000,39.0800,22.1500
001300,2001/12/31,2001,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2001Q4,2001Q4,4254.0000,818.0000,,814.9660,815.0000,0.1400,0.1400,3355.0000,6220.0000,8836.0000,95.0000,3620.0000,5853.0000,-23.0000,,656.0000,876.0000,812.2730,812.2730,609.0000,-36.4000,79.0000,,0000773840,A,202030900.0000,0.1875,0.1875,33.8200,34.9000,25.3200
001300,2002/03/31,2002,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2002Q1,2002Q1,3851.0000,820.4000,,817.6100,817.0000,0.4600,0.4600,3351.0000,6003.0000,8707.0000,527.0000,3430.0000,5199.0000,151.0000,,613.0000,147.0000,820.4000,817.0000,153.0000,-2.7620,,,0000773840,A,267470200.0000,0.1875,0.1875,38.2700,40.8800,28.5600
001300,2002/06/30,2002,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2002Q2,2002Q2,4140.0000,823.0000,,819.2900,819.0000,0.5600,0.5600,3215.0000,5983.0000,8731.0000,315.0000,3594.0000,5651.0000,-144.0000,,660.0000,299.0000,822.0000,818.0000,306.0000,-5.5250,,,0000773840,A,185822900.0000,0.1875,0.1875,35.2300,40.9500,33.9700
001300,2002/09/30,2002,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2002Q3,2002Q3,4066.0000,823.3000,,821.0510,821.1000,0.5000,0.5000,3132.0000,5366.0000,8809.0000,560.0000,3476.0000,5569.0000,148.0000,,698.0000,444.0000,822.0000,819.2000,460.0000,-8.2870,,,0000773840,A,274549800.0000,0.1875,0.1875,21.6600,36.7800,21.3300
001300,2002/12/31,2002,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2002Q4,2002Q4,4326.0000,824.0000,,854.4930,824.0000,-1.7800,-1.7800,2953.0000,6574.0000,12060.0000,-2347.0000,3264.0000,5855.0000,-880.0000,,741.0000,671.0000,820.2930,820.2930,614.0000,-11.0500,-14.0000,,0000773840,A,277175400.0000,0.1875,0.1875,24.0000,27.2600,18.7700
001300,2003/03/31,2003,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2003Q1,2003Q1,4098.0000,857.5000,,857.9020,856.8000,0.3000,0.3200,3049.0000,6889.0000,11848.0000,373.0000,3297.0000,5399.0000,99.0000,,703.0000,90.0000,857.5000,856.8000,161.0000,-6.8250,,,0000773840,A,224209800.0000,0.1875,0.1875,21.3600,26.0000,20.2000
001300,2003/06/30,2003,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2003Q2,2003Q2,4337.0000,861.0000,,860.0550,860.0000,0.3700,0.3700,3055.0000,6649.0000,12145.0000,447.0000,3353.0000,5749.0000,128.0000,,757.0000,276.0000,859.0000,858.0000,322.0000,-13.6500,,,0000773840,A,245163600.0000,0.1875,0.1875,26.8500,29.2100,21.4500
001300,2003/09/30,2003,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2003Q3,2003Q3,4336.0000,864.6000,,862.0510,862.0000,0.4000,0.4000,2930.0000,6594.0000,11907.0000,453.0000,3354.0000,5768.0000,109.0000,,727.0000,407.0000,860.7000,859.6000,483.0000,-20.4750,,,0000773840,A,208597900.0000,0.1875,0.1875,26.3500,30.0700,25.9400
001300,2003/12/31,2003,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2003Q4,2003Q4,4597.0000,866.0000,,862.3300,864.0000,0.4700,0.4700,2939.0000,6783.0000,11832.0000,367.0000,3643.0000,6187.0000,-40.0000,,759.0000,655.0000,862.0950,860.6710,645.0000,-27.3000,31.0000,,0000773840,A,239244163.0000,0.1875,0.1875,33.4300,33.5000,26.2500
001300,2004/03/31,2004,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2004Q1,2004Q1,4711.0000,864.0000,5.8200,859.1960,861.0000,0.3400,0.3400,3090.0000,7221.0000,11688.0000,405.0000,3888.0000,6178.0000,110.0000,,806.0000,135.0000,864.0000,861.0000,161.0000,5.2000,,,0000773840,A,231219400.0000,0.1875,0.1875,33.8500,37.6500,31.2300
001300,2004/06/30,2004,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2004Q2,2004Q2,4835.0000,863.0000,1.8510,859.5720,860.0000,0.4200,0.4200,3003.0000,7053.0000,11612.0000,523.0000,3905.0000,6388.0000,162.0000,,817.0000,283.0000,864.0000,860.0000,322.0000,10.4000,,,0000773840,A,170506000.0000,0.1875,0.1875,36.6300,37.5900,32.4400
001300,2004/09/30,2004,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2004Q3,2004Q3,4821.0000,864.0000,1.4030,860.1680,861.0000,0.4300,0.4300,3074.0000,7230.0000,11553.0000,486.0000,4074.0000,6395.0000,114.0000,,819.0000,403.0000,864.0000,860.0000,483.0000,15.6000,,,0000773840,A,200238100.0000,0.1875,0.1875,35.8600,38.4600,34.0000
001300,2004/12/31,2004,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2004Q4,2004Q4,4947.0000,857.0000,11.0000,850.0130,854.0000,0.3000,0.3000,3160.0000,8739.0000,11071.0000,266.0000,4243.0000,6640.0000,13.0000,,849.0000,629.0000,862.3330,858.8580,643.0000,20.8000,178.0000,,0000773840,A,241220900.0000,0.1875,0.1875,35.4100,37.2300,31.8500
001300,2005/03/31,2005,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2005Q1,2005Q1,4822.0000,856.4000,,853.0300,852.5000,0.4200,0.4200,3391.0000,11551.0000,11678.0000,485.0000,4424.0000,6449.0000,127.0000,,857.0000,135.0000,856.4000,852.5000,176.0000,10.4000,,,0000773840,A,238737600.0000,0.2063,0.2063,37.2100,39.5000,33.6300
001300,2005/06/30,2005,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2005Q2,2005Q2,5220.0000,858.3000,,855.1470,854.9000,0.3600,0.3300,3376.0000,9672.0000,11378.0000,518.0000,4559.0000,7028.0000,244.0000,,939.0000,294.0000,857.3000,853.7000,352.0000,20.8000,,,0000773840,A,237633600.0000,0.2063,0.2063,36.6300,38.3400,34.9300
001300,2005/09/30,2005,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2005Q3,2005Q3,5078.0000,856.0000,15.0530,842.7590,851.0000,0.5400,0.5000,3398.0000,9706.0000,11125.0000,576.0000,4772.0000,6900.0000,149.0000,,932.0000,456.0000,857.0000,853.0000,528.0000,31.2000,,,0000773840,A,214371900.0000,0.2063,0.2063,37.5000,39.5000,34.5000
001300,2005/12/31,2005,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2005Q4,2005Q4,5394.0000,839.0000,15.5000,829.4830,836.0000,0.6100,0.6000,3401.0000,10430.0000,10610.0000,717.0000,5017.0000,7275.0000,212.0000,,936.0000,684.0000,852.3350,848.7400,700.0000,41.6000,235.0000,,0000773840,A,266969800.0000,0.2063,0.2063,37.2500,38.6600,32.6800
001300,2006/03/31,2006,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2006Q1,2006Q1,5282.0000,836.0000,8.0000,827.9380,830.0000,0.5200,0.5100,3630.0000,9905.0000,11388.0000,575.0000,5175.0000,7241.0000,144.0000,,1002.0000,122.0000,836.0000,830.0000,189.0000,3.9000,,,0000773840,A,235063500.0000,0.2269,0.2269,42.7700,43.2100,35.2400
001300,2006/06/30,2006,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2006Q2,2006Q2,5694.0000,830.3000,12.1000,818.9410,825.0000,0.6300,0.6300,3680.0000,10209.0000,11317.0000,708.0000,5426.0000,7898.0000,187.0000,,1086.0000,271.0000,832.6000,827.5000,376.0000,7.8000,,,0000773840,A,216400400.0000,0.2269,0.2269,40.3000,44.4800,37.3700
001300,2006/09/30,2006,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2006Q3,2006Q3,5816.0000,821.5000,5.0000,816.5100,817.5000,0.6600,0.6600,3734.0000,10086.0000,11297.0000,734.0000,5723.0000,7952.0000,193.0000,,1037.0000,433.0000,829.0000,824.1000,560.0000,11.7000,,,0000773840,A,236102700.0000,0.2269,0.2269,40.9000,41.5000,35.5300
001300,2006/12/31,2006,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2006Q4,2006Q4,6038.0000,817.0000,20.3400,800.5920,811.0000,0.7200,0.7200,3588.0000,10135.0000,11086.0000,781.0000,5740.0000,8276.0000,196.0000,,1074.0000,733.0000,826.2780,820.8460,744.0000,15.6000,471.0000,,0000773840,A,233561600.0000,0.2269,0.2269,45.2400,45.7700,40.7000
001300,2007/03/31,2007,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2007Q1,2007Q1,5791.0000,802.2000,25.3250,779.7180,794.5000,0.6600,0.6600,3749.0000,10374.0000,11676.0000,716.0000,5873.0000,8041.0000,190.0000,,1069.0000,120.0000,802.2000,794.5000,199.0000,1.9500,,,0000773840,A,232532349.0000,0.2500,0.2500,46.0600,48.5000,43.1400
001300,2007/06/30,2007,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2007Q2,2007Q2,6164.0000,778.7000,40.4100,748.3960,768.3000,0.7900,0.7900,3807.0000,12369.0000,11602.0000,830.0000,6118.0000,8538.0000,219.0000,,1116.0000,283.0000,790.4000,781.4000,392.0000,3.9000,,,0000773840,A,388879979.0000,0.2500,0.2500,56.2800,59.3700,45.5800
001300,2007/09/30,2007,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2007Q3,2007Q3,6338.0000,758.4000,5.0000,746.7700,748.0000,0.8300,0.8300,3919.0000,12092.0000,12555.0000,837.0000,6461.0000,8735.0000,219.0000,,1141.0000,457.0000,779.8000,770.3000,580.0000,5.8500,,,0000773840,A,316853639.0000,0.2500,0.2500,59.4700,61.9000,52.8800
001300,2007/12/31,2007,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2007Q4,2007Q4,6675.0000,758.0000,3.5000,746.5540,747.0000,0.9200,0.9200,3861.0000,11941.0000,12642.0000,938.0000,6387.0000,9275.0000,249.0000,,1191.0000,767.0000,774.2270,764.5440,767.0000,7.8000,474.0000,,0000773840,A,277676239.0000,0.2500,0.2500,61.5700,62.2900,53.0600
001300,2008/03/31,2008,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2008Q1,2008Q1,6284.0000,752.9000,7.4000,741.5240,743.4000,0.8700,0.8700,4149.0000,11332.0000,13976.0000,879.0000,6604.0000,8895.0000,232.0000,,1229.0000,150.0000,752.9000,743.4000,204.0000,1.4630,,,0000773840,A,343294230.0000,0.2750,0.2750,56.4200,61.5200,52.0500
001300,2008/06/30,2008,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2008Q2,2008Q2,6959.0000,753.4000,,744.4360,743.9000,0.9700,0.9700,3995.0000,12227.0000,14291.0000,989.0000,7047.0000,9674.0000,261.0000,,1275.0000,339.0000,753.1000,743.7000,409.0000,2.9250,,,0000773840,A,301163304.0000,0.2750,0.2750,50.2800,62.9900,48.4300
001300,2008/09/30,2008,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2008Q3,2008Q3,6706.0000,737.6000,20.0000,726.2870,730.9000,0.9800,0.9800,4082.0000,13610.0000,13934.0000,1039.0000,6950.0000,9275.0000,315.0000,,1258.0000,552.0000,748.0000,739.4000,610.0000,4.3880,,,0000773840,A,371728193.0000,0.2750,0.2750,41.5500,53.7100,39.2700
001300,2008/12/31,2008,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2008Q4,2008Q4,6234.0000,730.0000,0.0000,734.5860,729.0000,0.9700,0.9700,3848.0000,12289.0000,16014.0000,914.0000,6129.0000,8712.0000,201.0000,,1167.0000,884.0000,743.5300,736.7630,811.0000,5.8500,810.0000,,0000773840,A,523187354.0000,0.2750,0.2750,32.8300,41.1800,23.2400
001300,2009/03/31,2009,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2009Q1,2009Q1,5428.0000,739.3000,0.0000,743.8490,737.7000,0.5400,0.5400,3797.0000,10938.0000,15918.0000,543.0000,5667.0000,7570.0000,144.0000,,1135.0000,109.0000,739.3000,737.7000,224.0000,-1.6250,,,0000773840,A,441669612.0000,0.3025,0.3025,27.8600,36.4000,23.0600
001300,2009/06/30,2009,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2009Q2,2009Q2,5333.0000,750.1000,0.0000,752.0540,747.7000,0.6000,0.6000,3593.0000,10995.0000,15581.0000,626.0000,6285.0000,7566.0000,166.0000,,1054.0000,226.0000,744.7000,742.7000,452.0000,-3.2500,,,0000773840,A,427859250.0000,0.3025,0.3025,31.4000,36.6600,27.4400
001300,2009/09/30,2009,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2009Q3,2009Q3,5455.0000,764.0000,0.0000,763.0440,760.8000,0.8000,0.8000,3576.0000,11034.0000,15144.0000,798.0000,6464.0000,7700.0000,179.0000,,1020.0000,352.0000,751.1000,748.7000,684.0000,-4.8750,,,0000773840,A,366093803.0000,0.3025,0.3025,37.1500,40.5500,29.1700
001300,2009/12/31,2009,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2009Q4,2009Q4,5601.0000,769.0000,0.0000,764.2090,764.0000,0.9100,0.9100,3446.0000,11147.0000,15903.0000,1011.0000,6274.0000,8072.0000,300.0000,,1065.0000,609.0000,755.7210,752.6200,918.0000,-6.5000,361.0000,,0000773840,A,331591522.0000,0.3025,0.3025,39.2000,41.5500,35.4200
001300,2010/03/31,2010,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2010Q1,2010Q1,5295.0000,771.7000,0.0000,766.1820,765.7000,0.6300,0.6100,3568.0000,11101.0000,15821.0000,674.0000,6184.0000,7536.0000,196.0000,,1087.0000,70.0000,771.7000,765.7000,231.0000,-20.9620,,,0000773840,A,348207834.0000,0.3025,0.3025,45.2700,45.7800,36.6800
001300,2010/06/30,2010,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2010Q2,2010Q2,5603.0000,777.3000,0.0000,772.2100,769.6000,0.7400,0.7200,3596.0000,10687.0000,16276.0000,767.0000,6495.0000,7926.0000,209.0000,,1105.0000,185.0000,774.5000,767.7000,464.0000,-41.9250,,,0000773840,A,379520458.0000,0.3025,0.3025,39.0300,48.6315,38.5400
001300,2010/09/30,2010,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2010Q3,2010Q3,5743.0000,782.8000,0.0000,780.1730,776.5000,0.7700,0.7500,4027.0000,11546.0000,16107.0000,822.0000,6916.0000,8139.0000,245.0000,,1102.0000,351.0000,777.3000,770.6000,704.0000,-62.8870,,,0000773840,A,309739859.0000,0.3025,0.3025,43.9400,44.8900,37.8900
001300,2010/12/31,2010,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2010Q4,2010Q4,6535.0000,792.0000,0.0000,783.0000,782.3000,0.4700,0.4400,3958.0000,11717.0000,15330.0000,459.0000,7068.0000,8749.0000,115.0000,,1284.0000,651.0000,780.9000,773.5000,944.0000,-83.8500,80.0000,,0000773840,A,299101788.0000,0.3025,0.3025,53.1600,53.7400,43.4100
001300,2011/03/31,2011,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2011Q1,2011Q1,6064.0000,797.7000,,787.0080,785.5000,0.9000,0.8800,4290.0000,11770.0000,15322.0000,946.0000,7201.0000,8672.0000,256.0000,,1217.0000,124.0000,797.7000,785.5000,264.0000,-9.2620,,,0000773840,A,246042680.0000,0.3325,0.3325,59.7100,59.9500,52.9800
001300,2011/06/30,2011,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2011Q2,2011Q2,6344.0000,797.3000,8.2500,782.4250,785.0000,1.0300,1.0100,4197.0000,12111.0000,15355.0000,1100.0000,7344.0000,9086.0000,304.0000,,1238.0000,289.0000,797.5000,785.2000,530.0000,-18.5250,,,0000773840,A,261429334.0000,0.3325,0.3325,59.5900,62.2760,55.3700
001300,2011/09/30,2011,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2011Q3,2011Q3,6464.0000,786.9000,10.5500,773.4970,778.2000,1.1100,0.8800,4369.0000,12859.0000,14819.0000,893.0000,7316.0000,9298.0000,207.0000,,1236.0000,466.0000,794.0000,782.9000,796.0000,-27.7870,,,0000773840,A,417956446.0000,0.3325,0.3325,43.9100,60.6500,41.5000
001300,2011/12/31,2011,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2011Q4,2011Q4,8081.0000,784.3000,1.4500,774.7000,774.7000,-0.4000,-0.4000,4264.0000,12275.0000,16631.0000,-657.0000,7228.0000,9473.0000,-350.0000,,1611.0000,798.0000,791.6000,780.8000,1091.0000,-37.0500,578.0000,,0000773840,A,295298904.0000,0.3725,0.3725,54.3500,55.8100,41.2200
001300,2012/03/31,2012,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2012Q1,2012Q1,6531.0000,788.1000,,779.1810,777.3000,1.0600,1.0600,4368.0000,12666.0000,15862.0000,1122.0000,7268.0000,9307.0000,297.0000,,1228.0000,152.0000,788.1000,777.3000,291.0000,-26.4870,,,0000773840,A,224073079.0000,0.3725,0.3725,61.0500,62.0000,54.7300
001300,2012/06/30,2012,2,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2012Q2,2012Q2,6565.0000,790.5000,,780.5690,781.4000,1.1500,1.1500,4342.0000,12812.0000,15279.0000,1223.0000,7250.0000,9435.0000,318.0000,,1224.0000,352.0000,789.3000,779.3000,582.0000,-52.9750,,,0000773840,A,248041919.0000,0.3725,0.3725,55.8400,61.4700,52.2100
001300,2012/09/30,2012,3,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2012Q3,2012Q3,6485.0000,792.5000,,783.3720,783.6000,1.2100,1.2100,4314.0000,12713.0000,15142.0000,1224.0000,7388.0000,9342.0000,278.0000,,1235.0000,586.0000,790.4000,780.7000,880.0000,-79.4620,,,0000773840,A,197621064.0000,0.3725,0.3725,59.7500,61.9500,52.7300
001300,2012/12/31,2012,4,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2012Q4,2012Q4,7356.0000,796.4000,5.0000,782.8000,787.2000,0.3200,0.3200,4235.0000,13045.0000,15593.0000,306.0000,7429.0000,9581.0000,51.0000,,1516.0000,884.0000,791.9000,782.4000,1211.0000,-105.9500,919.0000,,0000773840,A,220041835.0000,0.4100,0.4100,63.4700,64.4900,58.2900
001300,2013/03/31,2013,1,INDL,C,D,STD,HON,438516106,HONEYWELL INTERNATIONAL INC,USD,2013Q1,2013Q1,6427.0000,797.1000,2.0000,786.7840,785.8000,1.2300,1.2300,4297.0000,13111.0000,15004.0000,1260.0000,7585.0000,9328.0000,291.0000,,1209.0000,148.0000,797.1000,785.8000,322.0000,2.2750,,,0000773840,A,215022557.0000,0.4100,0.4100,75.3500,75.7550,64.1600
